Latitude,Longitude,Kommune,Navn,Takster,Tilbudstyper,Pladser_på_tilbudstypen,Adresse,Kontaktperson,Pladser,Leder,Driftsherre,Virksomhedens_navn,Virksomhedsform,CVR,Tilsynsførende_myndighed,Årsomsætning,Soliditetsgrad,Overskud,Overskud_vs_omsætning,Løn_leder,Løn_personale,Løn_administration,Omkostninger_eksternt,Bestyrelseshonorarer,Løn_vs_omsætning,Omkostninger_til_kompetenceudvikling_vs_omsætning,Ejendomsomkostninger_vs_omsætning
57.465819,9.982586,Hjørring Kommune,Botilbud Nørrebro,Fra 1.324 - 1.396 kr.,"Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbud til længerevarende ophold, § 108","10 - Botilbud til midlertidige ophold, § 107
                
            
                
                    3 - Botilbud til længerevarende ophold, § 108","Nørrebro 24G
    

    9800 Hjørring","Søren Hjelm Kristensen

                Soeren.h.kristensen@hjoerring.dk
                
                    Telefon: 41225728","Botilbud til midlertidige ophold, § 107
    
    
        
            10 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Vi ansøger om, at alle lejligheder kan godkendes som flexlejligheder. At de kan godkendes til brug for §107 og §108 alt efter behov herfor.
Der vil blive foretaget huslejeberegning ud fra den boligtype men visiteres til §107 eller §108


        
    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        
            3 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Vi ansøger om, at alle lejligheder kan godkendes som flexlejligheder. At de kan godkendes til brug for §107 og §108 alt efter behov herfor.
Der vil blive foretaget huslejeberegning ud fra den boligtype men visiteres til §107 eller §108","Søren Hjelm Kristensen
    

    Soeren.h.kristensen@hjoerring.dk
    
        Telefon: 41225728",Tilbuddet selv,Hjørring Kommune,Primærkommune,29189382,"EAN-nummer
    
        5798003596891",,,,,,,,,,,,
54.953324,9.661186,Sønderborg Kommune,Elleygade (Familiekollektivet Langagergård ApS),"Fra 1.702,84 - 1.800,79 kr.","Botilbud til længerevarende ophold, § 108
            
        
            
                Botilbudslignende tilbud, Lejebolig, Lejeloven","1 - Botilbud til længerevarende ophold, § 108
                
            
                
                    1 - Botilbudslignende tilbud, Lejebolig, Lejeloven","Avnbøløstenvej 61
    

    6400 Sønderborg","Flemming Holm Philip

                philip@c.dk
                
                    Telefon: 40945327","Botilbud til længerevarende ophold, § 108
    
    
        
            1 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            ne på Elleygade kan være § 108 eller §85 
        
    

            
                
    Botilbudslignende tilbud, Lejebolig, Lejeloven
    
    
        
            1 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            ne på Elleygade kan være § 108 eller §85","Flemming Holm Philip
    

    philip@c.dk
    
        Telefon: 40945327",FLEMMING PHILIP,Familiekollektivet Langagergård ApS,Anpartsselskab,45260852,Socialtilsyn Syd,9.671.614 kr.,"13,6 %",65.298 kr.,"0,68 %",1.420.051 kr.,2.769.759 kr.,1.345.329 kr.,0 kr.,0 kr.,"66,72 %","1,2 %","7,89 %"
57.279901,9.944062,Brønderslev Kommune,Hedebo,Fra 1.938 - 5.474 kr.,"Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbud til længerevarende ophold, § 108","27 - Botilbud til midlertidige ophold, § 107
                
            
                
                    9 - Botilbud til længerevarende ophold, § 108","Vestmanna Alle 8
    

    9700 Brønderslev","Claus Henrik Andersen

                clhan@99454545.dk
                
                    Telefon: 21647099","Botilbud til længerevarende ophold, § 108
    
    
        
            9 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                27 pladser -
                Kontakt afdelingen om ledige pladser","Claus Henrik Andersen
    

    clhan@99454545.dk
    
        Telefon: 21647099",Tilbuddet selv,Brønderslev Kommune,Primærkommune,29189501,"EAN-nummer
    
        5798003651323",,,,,,,,,,,,
55.919634,11.673472,Odsherred Kommune,Kingosvej (Granhøjens Særlige Tilbud ApS),"Fra 4.861,58 - 4.861,58 kr.","Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbud til længerevarende ophold, § 108","1 - Botilbud til midlertidige ophold, § 107
                
            
                
                    6 - Botilbud til længerevarende ophold, § 108","Kingosvej 4C
    

    4500 Nykøbing Sj","Eva Maria Albæk

                botilbud@grh.dk
                
                    Telefon: 59932301","Botilbud til længerevarende ophold, § 108
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                1 pladser -
                Kontakt afdelingen om ledige pladser","Navnet er hemmeligt
    

    tm@granhojen.dk
    
        Telefon: 28340923",GRANHØJEN A/S,Granhøjens Særlige Tilbud ApS,Anpartsselskab,39779005,Socialtilsyn Hovedstaden,20.439.280 kr.,"46,59 %",-1.237.972 kr.,"-6,06 %",91.776 kr.,13.065.242 kr.,116.663 kr.,503.591 kr.,40.082 kr.,"72,25 %","3,81 %","7,74 %"
55.754971,9.416554,Vejle Kommune,Kollegiet (OK-Fonden Jelling Have),"Fra 2.452,28 - 6.978,9 kr.","Botilbud til længerevarende ophold, § 108
            
        
            
                Botilbud til midlertidige ophold, § 107","1 - Botilbud til længerevarende ophold, § 108
                
            
                
                    5 - Botilbud til midlertidige ophold, § 107","Bethaniavej 5
    

    7300 Jelling","Lena Bugge

                lbu@ok-fonden.dk
                
                    Telefon: 21386469","Botilbud til midlertidige ophold, § 107
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        

            
                1 pladser -
                Kontakt afdelingen om ledige pladser","Lena Bugge
    

    lbu@ok-fonden.dk
    
        Telefon: 21386469",Tilbuddet selv,OK-FONDEN,Erhvervsdrivende fond,14268235,Socialtilsyn Hovedstaden,45.921.814 kr.,"4,73 %",7.305 kr.,"0,02 %",859.558 kr.,24.503.145 kr.,3.883.982 kr.,1.139.694 kr.,0 kr.,"67,69 %",1 %,17 %
55.444419,10.666569,Kerteminde Kommune,"LOUISENLUND, Bosted for Sindslidende","Fra 0,95 - 2.195,15 kr.","Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbud til længerevarende ophold, § 108","14 - Botilbud til midlertidige ophold, § 107
                
            
                
                    10 - Botilbud til længerevarende ophold, § 108","Klintevej 8
    

    5300 Kerteminde","Tina Kroun

                louisenlund@mail.dk
                
                    Telefon: 65321089","Botilbud til midlertidige ophold, § 107
    
    
        

            
                14 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        

            
                10 pladser -
                Kontakt afdelingen om ledige pladser","Tina Kroun
    

    louisenlund@mail.dk
    
        Telefon: 65321089",Tilbuddet selv,Louisenlund Bosted,Øvrige virksomhedsformer,74200613,Socialtilsyn Syd,,,,,,,,,,,,
55.849082,12.456509,Rudersdal Kommune,Lyngdal,Fra 9.475 - 24.216 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Botilbud til længerevarende ophold, § 108","18 - Aktivitets- og samværstilbud, § 104
                
            
                
                    24 - Botilbud til længerevarende ophold, § 108","Tyringevej 5
    

    3460 Birkerød","Line Andersen

                Line.Ebbesen.Andersen@regionh.dk
                
                    Telefon: +4521518567","Botilbud til længerevarende ophold, § 108
    
    
        
            24 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Døgn 1 §104/108  - 9.475 kr.pr.dag
Døgn 2  §108/104  - 10.534 kr.pr.dag
Døgn 3  §108/104  - 12.375 kr.pr.dag
Døgn 4  §108/104  - 12.867 kr.pr.dag
Døgn 5  §108/104  - 13.689 kr.pr.dag
Døgn 6  §108/104  - 16.027 kr.pr.dag
Døgn 7  §108/104  - 19.912 kr.pr.dag
Døgn 8  §108/104  - 24.216 kr.pr.dag

Se alle beskrivelser af takster og støtteprofiler på Lyngdals hjemmeside
        
    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        
            18 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Borgerne tåler ikke miljøskift, og har derfor skræddersyet samværs- og aktivitetstilbud integreret i deres hverdag.  Der arbejdes med ens struktur og ofte ens aktiviteter alle ugens syv dage, 365 dag om året uden undtagelse for højtider eller andet","Line Andersen
    

    Line.Ebbesen.Andersen@regionh.dk
    
        Telefon: +4521518567",Tilbuddet selv,Region Hovedstaden,Region,29190623,"EAN-nummer
    
        5798001152723",,,,,,,,,,,,
55.891677,8.414228,Ringkøbing-Skjern Kommune,OK-Fonden Vostrup Højskole,"Fra 2.530,82 - 7.028,25 kr.","Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbud til længerevarende ophold, § 108","22 - Botilbud til midlertidige ophold, § 107
                
            
                
                    12 - Botilbud til længerevarende ophold, § 108","Tarmvej 73
    

    6880 Tarm","Susanne Lund

                okesbj@ok-fonden.dk
                
                    Telefon: 21622916","Botilbud til midlertidige ophold, § 107
    
    
        

            
                22 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        

            
                12 pladser -
                Kontakt afdelingen om ledige pladser","Susanne Lund
    

    okesbj@ok-fonden.dk
    
        Telefon: 21622916",Tilbuddet selv,OK-FONDEN,Erhvervsdrivende fond,14268235,Socialtilsyn Hovedstaden,,,,,,,,,,,,
55.156704,12.017883,Næstved Kommune,Skolehjemmet Marjatta Kastanjen (Marjatta Skolehjemmet),"Fra 1.482,52 - 2.227,59 kr.","Botilbud til længerevarende ophold, § 108
            
        
            
                Botilbud til midlertidige ophold, § 107","2 - Botilbud til længerevarende ophold, § 108
                
            
                
                    3 - Botilbud til midlertidige ophold, § 107","Strandvejen 15
    

    4733 Tappernøje","Tine Wrona Sørensen

                tws@marjatta.dk
                
                    Telefon: 55965119","Botilbud til midlertidige ophold, § 107
    
    
        
            3 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Kastanjen har i alt 5 pladser, der kan bruges fleksibelt til § § 107 og 108.

Aldersgruppen er 18-27 år.

Normering er oplyst for grundtaksten. T1-takst indeholder yderligere 10,5 Borgerrettede timer.
        
    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        
            2 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Kastanjen har i alt 5 pladser, der kan bruges fleksibelt til § § 107 og 108.

Aldersgruppen er 18-27 år.

Normering er oplyst for grundtaksten. T1-takst indeholder yderligere 10 Borgerrettede timer.","Bernhard Franz Schmitz
    

    bfsc@marjatta.dk
    
        Telefon: 55965119",Tilbuddet selv,Driftsfonden Marjatta,Fonde og andre selvejende institutioner,67278712,"EAN-nummer
    
        5798001865289",58.248.365 kr.,0 %,26.260 kr.,"0,05 %",604.250 kr.,33.324.952 kr.,0 kr.,7.076.804 kr.,16.471 kr.,"77,77 %","1,77 %","4,37 %"
57.183951,9.637038,Jammerbugt Kommune,Skovkærhus (Bo- og Behandlingscenter Blokhus),"Fra 2.466,82 - 4.415,49 kr.","Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbud til længerevarende ophold, § 108","5 - Botilbud til midlertidige ophold, § 107
                
            
                
                    1 - Botilbud til længerevarende ophold, § 108","Rødhusvej 169
    

    9490 Pandrup","Gitte Simonsen

                gitte@bobeh-blokhus.dk
                
                    Telefon: 26355594","Botilbud til længerevarende ophold, § 108
    
    
        
            1 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Fleksibel godkendelse således 1 plads kan bevilges jf. SEL § 108.","Gitte Simonsen
    

    gitte@bobeh-blokhus.dk
    
        Telefon: 26355594",Tilbuddet selv,Fond Bo- og behandlingscenter Blokhus,Fonde og andre selvejende institutioner,32409946,Socialtilsyn Nord,19.613.182 kr.,"47,1 %",635.647 kr.,"3,24 %",752.620 kr.,10.453.964 kr.,973.753 kr.,700.140 kr.,35.000 kr.,"71,98 %","1,2 %","8,9 %"
